,,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
roc_auc,97,0.6386,0.76564,0.90598,0.89593,0.91678,0.91871,0.9128,0.88198,0.89835,0.92056,0.9286
roc_auc,98,0.54921,0.74747,0.88752,0.90878,0.92116,0.91901,0.90359,0.90995,0.92585,0.91659,0.92721
roc_auc,99,0.62334,0.80987,0.87259,0.89546,0.88323,0.88738,0.88539,0.87577,0.88105,0.88929,0.88304
roc_auc,100,0.57621,0.7294,0.83253,0.86666,0.87998,0.89069,0.87952,0.89438,0.88096,0.8957,0.88571
roc_auc,101,0.63704,0.7969,0.86748,0.88882,0.89669,0.89649,0.90052,0.90563,0.90629,0.90869,0.90633
roc_auc,102,0.55856,0.78927,0.9066,0.92478,0.91655,0.90784,0.91676,0.92044,0.92542,0.93644,0.93527
roc_auc,103,0.57364,0.72564,0.86678,0.87789,0.87432,0.8915,0.89948,0.88506,0.89632,0.88539,0.89182
roc_auc,104,0.60282,0.74555,0.84858,0.86142,0.84828,0.87687,0.87332,0.85236,0.86837,0.85956,0.86113
roc_auc,105,0.61366,0.76669,0.9032,0.92171,0.93174,0.9437,0.93076,0.9189,0.94185,0.93969,0.95184
roc_auc,106,0.61319,0.81331,0.88349,0.86629,0.89829,0.89721,0.89391,0.90491,0.91154,0.90178,0.91513
roc_auc,107,0.56724,0.80246,0.90144,0.91068,0.91003,0.90042,0.89778,0.89973,0.90879,0.90962,0.913
roc_auc,108,0.64407,0.76843,0.90849,0.91845,0.90448,0.92554,0.91989,0.90796,0.91334,0.9206,0.92196
roc_auc,109,0.60715,0.73096,0.88838,0.89611,0.91283,0.91365,0.9096,0.91631,0.92058,0.93147,0.92194
roc_auc,110,0.61616,0.78701,0.87212,0.88295,0.88395,0.89441,0.89078,0.89483,0.89954,0.91161,0.91475
roc_auc,111,0.59251,0.76392,0.90305,0.90201,0.91182,0.90524,0.90398,0.89965,0.90715,0.91457,0.8981
roc_auc,112,0.57643,0.79997,0.90179,0.92701,0.90941,0.91549,0.92213,0.91829,0.92358,0.92591,0.9124
roc_auc,113,0.63894,0.7907,0.88271,0.89652,0.90473,0.89981,0.90695,0.90432,0.9062,0.90488,0.9156
roc_auc,114,0.66205,0.79054,0.88767,0.88936,0.881,0.8817,0.87883,0.89634,0.89812,0.90656,0.913
roc_auc,115,0.53529,0.73865,0.88012,0.90942,0.91965,0.91869,0.91357,0.91689,0.925,0.91653,0.91386
roc_auc,116,0.61285,0.7692,0.90567,0.89593,0.90326,0.89426,0.88487,0.89752,0.90563,0.9074,0.92572
roc_auc,117,0.61957,0.74275,0.8943,0.8949,0.89383,0.89664,0.90309,0.89068,0.89649,0.8937,0.906
roc_auc,118,0.58814,0.78751,0.9113,0.91736,0.92396,0.93398,0.93525,0.93628,0.94301,0.9401,0.94039
roc_auc,119,0.59616,0.74695,0.83793,0.8578,0.86489,0.88276,0.86382,0.88281,0.87779,0.86795,0.88485
